sale_id,order_id,date_id,product_id,region_id,customer_id,channel_id,quantidade,preco_unitario,valor_bruto,valor_desconto,valor_devolucao,valor_liquido,custo_total,lucro,cenario_analitico
3841,PED-103840,20230521,9,7,155,2,2,391.07,782.15,42.53,14.95,724.67,486.02,238.64,Normal
3842,PED-103841,20230522,6,5,40,2,1,2776.82,2776.82,135.15,3.68,2637.99,1789.34,848.65,Normal
3843,PED-103842,20230522,1,10,159,1,2,3917.71,7835.41,560.75,116.04,7158.63,6057.64,1100.99,Normal
3844,PED-103843,20230522,13,6,12,2,16,26.07,417.08,21.75,7.46,387.87,204.53,183.34,Normal
3845,PED-103844,20230522,3,1,66,2,2,911.35,1822.7,79.98,36.32,1706.4,1165.67,540.73,Normal
3846,PED-103845,20230522,3,10,52,1,2,917.65,1835.31,78.74,8.16,1748.41,1220.14,528.26,Normal
3847,PED-103846,20230522,13,5,148,2,15,30.11,451.69,14.13,6.25,431.31,187.98,243.32,Normal
3848,PED-103847,20230522,9,8,160,3,5,394.45,1972.27,166.14,51.45,1754.68,1252.19,502.49,Normal
3849,PED-103848,20230522,13,4,51,2,8,28.1,224.81,8.33,6.65,209.83,98.94,110.89,Normal
3850,PED-103849,20230522,5,4,35,1,2,1753.47,3506.93,253.83,22.87,3230.24,2614.22,616.02,Normal
3851,PED-103850,20230522,10,8,160,1,2,362.88,725.77,67.94,9.89,647.93,396.18,251.76,Normal
3852,PED-103851,20230522,5,10,79,1,1,1741.42,1741.42,100.33,31.47,1609.62,1268.83,340.79,Normal
3853,PED-103852,20230522,12,7,80,1,4,968.87,3875.47,253.58,106.49,3515.39,2471.21,1044.18,Normal
3854,PED-103853,20230522,4,5,71,3,2,1359.75,2719.5,194.13,48.04,2477.33,1895.41,581.91,Normal
3855,PED-103854,20230522,14,2,21,2,6,8.44,50.61,1.23,0.62,48.76,18.25,30.51,Normal
3856,PED-103855,20230522,10,10,88,3,4,331.36,1325.44,70.19,22.87,1232.37,773.33,459.04,Normal
3857,PED-103856,20230522,3,5,58,1,3,898.2,2694.6,200.73,26.18,2467.7,1818.81,648.88,Normal
3858,PED-103857,20230522,11,9,99,1,3,696.45,2089.36,201.88,22.61,1864.87,1251.41,613.46,Normal
3859,PED-103858,20230522,9,9,10,2,2,413.63,827.27,09.04,14.27,803.95,502.23,301.72,Normal
3860,PED-103859,20230522,11,7,30,1,2,694.35,1388.7,118.1,27.18,1243.42,805.92,437.5,Normal
3861,PED-103860,20230522,5,8,156,3,3,1859.26,5577.79,362.3,142.14,5073.34,3878.8,1194.55,Normal
3862,PED-103861,20230522,11,4,51,1,2,639.16,1278.32,120.35,4.62,1153.35,834.93,318.41,Normal
3863,PED-103862,20230522,13,9,33,2,7,27.22,190.54,9.86,03.05,177.63,84.91,92.73,Normal
3864,PED-103863,20230522,6,1,67,2,2,2636.4,5272.81,229.73,49.3,4993.77,3662.66,1331.11,Normal
3865,PED-103864,20230522,5,7,128,2,1,1710.58,1710.58,19.78,50.27,1640.53,1240.99,399.54,Normal
3866,PED-103865,20230522,12,2,19,1,4,985.61,3942.44,281.65,112.58,3548.2,2504.56,1043.65,Normal
3867,PED-103866,20230522,15,9,90,2,4,814.2,3256.82,71.26,56.89,3128.67,2170.22,958.44,Normal
3868,PED-103867,20230522,13,1,62,1,4,26.38,105.51,9.36,2.0,94.16,51.06,43.1,Normal
3869,PED-103868,20230522,9,4,150,2,4,446.08,1784.33,37.28,19.48,1727.57,989.54,738.03,Normal
3870,PED-103869,20230523,14,10,153,1,17,7.8,132.67,9.96,2.29,120.42,50.69,69.73,Normal
3871,PED-103870,20230523,7,7,68,1,1,1425.65,1425.65,62.33,31.85,1331.48,1019.9,311.58,Normal
3872,PED-103871,20230523,4,5,54,2,4,1350.27,5401.07,271.68,93.33,5036.06,3831.83,1204.24,Normal
3873,PED-103872,20230523,10,2,82,1,1,362.02,362.02,28.64,08.09,325.29,201.61,123.67,Normal
3874,PED-103873,20230523,6,7,63,3,1,2433.77,2433.77,153.63,56.28,2223.85,1892.13,331.72,Normal
3875,PED-103874,20230523,10,10,159,1,5,337.34,1686.68,128.44,46.7,1511.53,996.77,514.77,Normal
3876,PED-103875,20230523,14,9,121,2,14,7.84,109.75,1.56,3.16,105.03,42.58,62.46,Normal
3877,PED-103876,20230523,1,7,112,1,1,3987.66,3987.66,227.04,36.49,3724.13,3106.08,618.05,Normal
3878,PED-103877,20230523,8,5,102,2,3,2085.26,6255.78,136.88,122.81,5996.1,4821.05,1175.05,Normal
3879,PED-103878,20230523,10,7,69,3,4,330.06,1320.23,132.65,27.87,1159.71,802.52,357.19,Normal
3880,PED-103879,20230523,6,9,127,3,3,2434.56,7303.68,731.57,10.11,6562.0,5674.36,887.64,Normal
3881,PED-103880,20230523,7,6,12,1,2,1490.85,2981.71,186.4,7.6,2787.7,1962.01,825.69,Normal
3882,PED-103881,20230523,14,3,31,1,5,8.32,41.6,3.84,0.44,37.32,15.21,22.11,Normal
3883,PED-103882,20230523,13,10,49,2,16,26.13,418.02,9.44,1.45,407.14,203.27,203.87,Normal
3884,PED-103883,20230523,3,5,71,2,1,882.09,882.09,21.21,10.33,850.54,600.91,249.64,Normal
3885,PED-103884,20230523,14,7,155,1,8,8.57,68.56,5.35,0.63,62.58,24.23,38.35,Normal
3886,PED-103885,20230523,1,10,83,1,3,4089.39,12268.17,406.25,79.05,11782.87,9392.97,2389.89,Normal
3887,PED-103886,20230523,12,10,24,1,3,970.45,2911.36,107.69,25.8,2777.88,1935.57,842.31,Normal
3888,PED-103887,20230523,5,10,107,1,3,1783.94,5351.81,521.68,39.51,4790.61,3838.42,952.19,Normal
3889,PED-103888,20230523,13,6,119,2,9,28.13,253.21,05.05,2.39,245.77,111.75,134.03,Normal
3890,PED-103889,20230524,5,8,65,2,3,1800.58,5401.74,63.05,09.06,5329.63,3764.97,1564.65,Normal
3891,PED-103890,20230524,6,4,150,1,1,2721.14,2721.14,135.91,20.93,2564.3,1849.35,714.95,Normal
3892,PED-103891,20230524,14,3,22,2,14,8.61,120.51,3.42,2.92,114.17,42.51,71.66,Normal
3893,PED-103892,20230524,5,1,62,1,3,1869.22,5607.66,238.18,134.07,5235.41,3851.49,1383.92,Normal
3894,PED-103893,20230524,2,9,95,2,1,5129.65,5129.65,99.93,7.58,5022.14,3796.04,1226.11,Normal
3895,PED-103894,20230524,13,5,148,1,14,28.66,401.27,23.47,3.87,373.93,169.92,204.02,Normal
3896,PED-103895,20230524,14,4,140,1,9,7.82,70.4,2.97,1.85,65.58,27.35,38.23,Normal
3897,PED-103896,20230524,7,5,62,1,3,1325.44,3976.33,137.76,101.73,3736.84,2926.46,810.38,Normal
3898,PED-103897,20230524,5,9,29,2,2,1780.24,3560.49,172.03,99.77,3288.69,2567.1,721.59,Normal
3899,PED-103898,20230524,5,8,158,2,3,1824.92,5474.75,180.82,40.6,5253.32,3864.14,1389.18,Normal
3900,PED-103899,20230524,8,3,103,1,3,2074.9,6224.7,189.31,183.42,5851.97,4825.53,1026.44,Normal
3901,PED-103900,20230524,4,9,9,2,1,1442.77,1442.77,26.42,39.88,1376.47,951.09,425.39,Normal
3902,PED-103901,20230524,13,7,154,2,5,29.81,149.04,5.17,1.37,142.49,60.8,81.69,Normal
3903,PED-103902,20230524,4,10,158,3,4,1374.92,5499.69,275.85,36.74,5187.1,3721.62,1465.47,Normal
3904,PED-103903,20230524,13,4,13,2,6,26.53,159.21,7.51,03.03,148.66,76.61,72.05,Normal
3905,PED-103904,20230524,11,9,132,1,2,606.21,1212.42,45.31,19.66,1147.45,808.96,338.49,Normal
3906,PED-103905,20230524,6,10,85,3,1,2506.67,2506.67,244.57,28.16,2233.94,1817.89,416.05,Normal
3907,PED-103906,20230524,13,2,53,2,13,27.33,355.28,6.13,09.03,340.12,166.48,173.64,Normal
3908,PED-103907,20230524,5,6,23,2,3,1872.47,5617.41,156.27,17.59,5443.55,3767.16,1676.39,Normal
3909,PED-103908,20230524,3,7,127,2,1,841.32,841.32,36.9,6.13,798.29,588.45,209.84,Normal
3910,PED-103909,20230524,4,10,49,2,3,1486.18,4458.54,162.94,47.07,4248.53,2858.14,1390.39,Normal
3911,PED-103910,20230524,9,9,29,2,4,398.55,1594.19,29.67,21.96,1542.55,996.25,546.3,Normal
3912,PED-103911,20230524,9,2,21,3,5,397.57,1987.84,217.85,23.01,1746.99,1238.63,508.36,Normal
3913,PED-103912,20230524,9,6,12,3,4,422.99,1691.96,176.95,42.12,1472.89,1007.72,465.16,Normal
3914,PED-103913,20230524,5,5,155,1,1,1802.89,1802.89,96.48,13.67,1692.74,1259.62,433.12,Normal
3915,PED-103914,20230525,6,9,9,1,1,2663.42,2663.42,143.07,50.5,2469.85,1882.23,587.63,Normal
3916,PED-103915,20230525,13,3,45,2,12,30.19,362.3,4.19,2.97,355.14,145.83,209.3,Normal
3917,PED-103916,20230525,5,4,57,3,1,1698.64,1698.64,132.99,47.72,1517.93,1239.6,278.33,Normal
3918,PED-103917,20230525,10,8,9,1,3,333.28,999.84,41.57,2.21,956.06,596.74,359.32,Normal
3919,PED-103918,20230525,2,8,48,3,1,5349.13,5349.13,417.63,18.09,4913.41,3611.39,1302.02,Normal
3920,PED-103919,20230525,13,7,156,1,12,30.23,362.79,29.59,8.41,324.79,151.55,173.23,Normal
3921,PED-103920,20230525,14,1,96,2,13,7.95,103.41,5.82,0.11,97.47,38.75,58.72,Normal
3922,PED-103921,20230525,13,4,65,3,9,27.52,247.7,22.59,2.5,222.61,111.6,111.01,Normal
3923,PED-103922,20230525,5,2,53,3,2,1791.16,3582.33,268.65,11.56,3302.11,2558.15,743.96,Normal
3924,PED-103923,20230525,1,10,106,1,1,4015.4,4015.4,342.01,67.52,3605.87,2998.55,607.33,Normal
3925,PED-103924,20230525,14,3,109,1,3,8.58,25.73,01.01,0.58,24.14,09.03,15.11,Normal
3926,PED-103925,20230525,10,1,160,1,5,369.63,1848.16,94.94,7.29,1745.93,970.06,775.88,Normal
3927,PED-103926,20230525,5,7,139,3,3,1674.12,5022.35,436.81,0.93,4584.61,3707.15,877.46,Normal
3928,PED-103927,20230525,1,2,82,2,2,4080.75,8161.51,282.54,206.88,7672.08,6128.9,1543.18,Normal
3929,PED-103928,20230525,9,5,62,1,2,449.42,898.84,66.73,21.81,810.3,504.41,305.89,Normal
3930,PED-103929,20230525,11,6,114,3,2,685.45,1370.9,109.1,11.78,1250.03,801.33,448.69,Normal
3931,PED-103930,20230525,3,8,105,2,3,939.94,2819.81,75.16,69.05,2675.6,1763.75,911.85,Normal
3932,PED-103931,20230525,1,10,135,2,3,4467.09,13401.26,373.55,89.15,12938.56,9357.56,3581.0,Normal
3933,PED-103932,20230525,10,5,129,3,3,329.62,988.86,57.93,4.32,926.61,596.65,329.96,Normal
3934,PED-103933,20230525,6,1,98,1,1,2547.54,2547.54,154.09,20.22,2373.22,1855.4,517.82,Normal
3935,PED-103934,20230525,9,5,31,1,1,424.37,424.37,27.29,9.64,387.44,252.67,134.77,Normal
3936,PED-103935,20230525,12,8,97,2,1,1043.23,1043.23,47.6,12.27,983.36,626.25,357.11,Normal
3937,PED-103936,20230525,14,4,78,2,15,8.31,124.71,5.69,2.11,116.92,46.53,70.39,Normal
3938,PED-103937,20230525,5,5,123,2,2,1742.4,3484.79,108.56,10.25,3365.99,2549.89,816.09,Normal
3939,PED-103938,20230525,5,8,20,1,2,1898.02,3796.04,149.5,69.08,3577.47,2614.69,962.77,Normal
3940,PED-103939,20230525,10,6,114,2,4,335.73,1342.94,16.65,36.27,1290.02,785.62,504.4,Normal
3941,PED-103940,20230525,11,9,42,1,1,604.8,604.8,34.93,10.59,559.28,410.02,149.26,Normal
3942,PED-103941,20230525,4,6,115,2,1,1305.77,1305.77,19.86,13.56,1272.34,930.45,341.89,Normal
3943,PED-103942,20230525,3,7,75,1,3,956.44,2869.32,159.52,43.74,2666.05,1782.94,883.11,Normal
3944,PED-103943,20230525,5,5,145,1,1,1812.86,1812.86,153.8,26.43,1632.63,1287.73,344.9,Normal
3945,PED-103944,20230525,10,10,79,3,3,364.0,1091.99,122.32,15.71,953.95,607.92,346.04,Normal
3946,PED-103945,20230525,8,1,66,2,1,2152.85,2152.85,62.89,36.59,2053.37,1587.64,465.72,Normal
3947,PED-103946,20230525,13,8,72,2,8,29.29,234.34,13.68,6.97,213.69,99.7,114.0,Normal
3948,PED-103947,20230525,11,5,130,2,4,643.2,2572.79,125.6,53.81,2393.38,1671.99,721.39,Normal
3949,PED-103948,20230525,10,10,125,2,3,371.98,1115.93,38.07,4.91,1072.95,600.16,472.79,Normal
3950,PED-103949,20230525,10,10,28,2,1,360.64,360.64,19.77,1.38,339.49,202.46,137.02,Normal
3951,PED-103950,20230526,10,6,131,1,2,352.96,705.92,38.04,17.83,650.05,393.36,256.69,Normal
3952,PED-103951,20230526,3,4,140,2,4,926.48,3705.94,86.13,35.33,3584.48,2452.25,1132.23,Normal
3953,PED-103952,20230526,4,7,60,2,3,1476.65,4429.96,174.05,70.33,4185.57,2824.22,1361.35,Normal
3954,PED-103953,20230526,5,4,150,2,2,1687.13,3374.26,56.77,0.06,3317.43,2593.03,724.39,Normal
3955,PED-103954,20230526,7,1,80,2,1,1389.38,1389.38,60.27,3.42,1325.69,988.64,337.05,Normal
3956,PED-103955,20230526,9,6,60,1,1,451.05,451.05,38.74,3.28,409.03,241.85,167.18,Normal
3957,PED-103956,20230526,11,8,46,3,3,626.09,1878.27,147.79,49.64,1680.83,1192.72,488.11,Normal
3958,PED-103957,20230526,5,4,150,1,2,1841.97,3683.94,341.65,43.66,3298.63,2474.63,823.99,Normal
3959,PED-103958,20230526,13,3,39,2,8,27.89,223.16,9.83,2.78,210.55,97.0,113.55,Normal
3960,PED-103959,20230526,13,1,72,2,4,27.65,110.6,4.81,2.99,102.79,50.32,52.48,Normal
3961,PED-103960,20230526,2,1,66,1,3,5026.67,15080.0,499.78,309.1,14271.12,11243.06,3028.06,Normal
3962,PED-103961,20230526,3,7,156,1,1,904.44,904.44,65.61,10.21,828.62,615.09,213.53,Normal
3963,PED-103962,20230526,11,9,142,1,1,662.42,662.42,24.98,04.02,633.42,403.64,229.78,Normal
3964,PED-103963,20230526,13,5,7,1,15,28.29,424.38,39.65,2.85,381.88,188.36,193.52,Normal
3965,PED-103964,20230526,14,2,19,1,4,7.79,31.16,02.02,0.43,28.7,12.6,16.1,Normal
3966,PED-103965,20230526,12,2,89,2,4,931.22,3724.9,187.26,30.56,3507.08,2587.67,919.41,Normal
3967,PED-103966,20230526,6,1,66,1,1,2527.4,2527.4,171.09,9.25,2347.07,1886.24,460.83,Normal
3968,PED-103967,20230526,9,6,70,2,4,395.84,1583.36,67.17,39.69,1476.49,1009.36,467.13,Normal
3969,PED-103968,20230526,12,4,13,2,3,1044.44,3133.31,179.86,7.65,2945.81,1859.5,1086.31,Normal
3970,PED-103969,20230526,5,2,89,2,3,1773.26,5319.78,88.75,84.48,5146.56,3913.33,1233.23,Normal
3971,PED-103970,20230526,3,4,140,3,1,940.61,940.61,100.86,5.96,833.78,608.39,225.4,Normal
3972,PED-103971,20230526,6,4,4,3,1,2683.99,2683.99,185.36,38.2,2460.44,1800.11,660.32,Normal
3973,PED-103972,20230526,4,7,73,3,2,1429.74,2859.48,228.73,68.29,2562.46,1845.93,716.53,Normal
3974,PED-103973,20230526,11,9,113,2,4,664.57,2658.27,94.8,32.78,2530.7,1673.43,857.27,Normal
3975,PED-103974,20230526,7,3,77,2,2,1488.94,2977.88,141.09,88.96,2747.83,1967.26,780.56,Normal
3976,PED-103975,20230526,6,8,63,2,3,2672.77,8018.32,191.16,123.18,7703.98,5469.06,2234.92,Normal
3977,PED-103976,20230526,11,8,100,2,3,655.73,1967.2,71.25,38.79,1857.16,1190.01,667.15,Normal
3978,PED-103977,20230526,5,6,110,1,2,1768.76,3537.51,240.7,10.28,3286.54,2583.39,703.14,Normal
3979,PED-103978,20230526,11,7,48,1,2,658.63,1317.27,107.01,10.98,1199.28,803.91,395.37,Normal
3980,PED-103979,20230526,15,10,24,2,4,840.62,3362.47,90.39,15.68,3256.39,2086.56,1169.83,Normal
3981,PED-103980,20230526,6,10,158,1,2,2674.38,5348.76,517.07,34.85,4796.83,3665.29,1131.55,Normal
3982,PED-103981,20230526,6,8,48,2,1,2611.31,2611.31,83.52,4.14,2523.65,1851.74,671.9,Normal
3983,PED-103982,20230526,11,8,92,2,3,612.02,1836.05,78.28,07.07,1750.7,1225.6,525.1,Normal
3984,PED-103983,20230526,4,10,79,2,4,1488.6,5954.39,160.31,35.71,5758.36,3755.33,2003.03,Normal
3985,PED-103984,20230527,4,7,35,1,1,1372.61,1372.61,81.14,7.35,1284.12,918.76,365.35,Normal
3986,PED-103985,20230527,6,5,117,2,3,2546.36,7639.08,219.75,219.17,7200.16,5564.43,1635.73,Normal
3987,PED-103986,20230527,13,10,146,3,4,26.78,107.12,12.38,2.39,92.34,48.8,43.55,Normal
3988,PED-103987,20230527,10,8,111,1,2,367.29,734.59,71.85,19.6,643.13,399.76,243.37,Normal
3989,PED-103988,20230527,7,8,17,2,2,1381.83,2763.67,85.92,47.78,2629.97,2051.54,578.42,Normal
3990,PED-103989,20230527,11,8,135,3,3,638.41,1915.24,128.01,8.1,1779.13,1240.54,538.58,Normal
3991,PED-103990,20230527,6,1,113,1,2,2567.87,5135.74,273.05,56.87,4805.82,3589.97,1215.85,Normal
3992,PED-103991,20230527,11,3,133,2,2,644.08,1288.16,61.47,26.94,1199.75,792.48,407.27,Normal
3993,PED-103992,20230527,11,9,9,1,1,675.16,675.16,36.42,1.87,636.87,404.22,232.65,Normal
3994,PED-103993,20230527,3,8,18,1,4,876.86,3507.44,304.8,41.79,3160.85,2344.09,816.76,Normal
3995,PED-103994,20230527,4,10,146,1,2,1353.65,2707.3,226.41,38.22,2442.67,1824.92,617.75,Normal
3996,PED-103995,20230527,5,9,127,2,3,1769.25,5307.74,266.84,64.37,4976.53,3755.35,1221.18,Normal
3997,PED-103996,20230527,7,4,51,1,3,1500.05,4500.16,428.47,47.79,4023.91,2936.0,1087.91,Normal
3998,PED-103997,20230527,9,8,111,1,1,421.56,421.56,19.18,6.21,396.16,251.65,144.52,Normal
3999,PED-103998,20230527,5,1,40,1,2,1786.56,3573.12,302.37,27.59,3243.16,2552.93,690.24,Normal
4000,PED-103999,20230527,5,4,78,2,3,1885.33,5656.0,179.06,81.24,5395.7,3848.56,1547.14,Normal
4001,PED-104000,20230527,7,1,108,1,3,1458.84,4376.51,213.87,13.91,4148.73,2956.09,1192.64,Normal
4002,PED-104001,20230527,10,3,45,2,2,377.79,755.57,15.6,16.13,723.85,403.42,320.43,Normal
4003,PED-104002,20230527,2,7,139,3,2,5213.99,10427.99,1197.35,105.31,9125.33,7622.44,1502.89,Normal
4004,PED-104003,20230527,13,6,25,2,8,28.68,229.46,9.28,3.68,216.5,98.2,118.3,Normal
4005,PED-104004,20230527,5,7,36,1,3,1674.66,5023.97,273.38,63.46,4687.14,3807.44,879.69,Normal
4006,PED-104005,20230527,3,3,138,1,1,884.56,884.56,72.73,16.6,795.23,615.76,179.47,Normal
4007,PED-104006,20230527,14,4,5,1,17,7.79,132.38,04.04,0.91,127.42,52.41,75.01,Normal
4008,PED-104007,20230527,13,5,58,2,10,28.65,286.51,13.46,0.2,272.85,127.9,144.94,Normal
4009,PED-104008,20230527,7,9,10,2,1,1434.74,1434.74,42.53,40.96,1351.24,1000.48,350.77,Normal
4010,PED-104009,20230527,9,4,78,2,4,407.87,1631.49,72.09,27.69,1531.71,991.2,540.52,Normal
4011,PED-104010,20230527,14,4,13,1,16,8.59,137.49,8.55,2.78,126.16,49.28,76.87,Normal
4012,PED-104011,20230527,3,7,35,2,1,908.99,908.99,26.05,3.61,879.33,616.95,262.38,Normal
4013,PED-104012,20230527,6,4,13,2,1,2451.9,2451.9,32.37,4.7,2414.83,1801.97,612.86,Normal
4014,PED-104013,20230527,10,4,8,2,4,332.64,1330.57,72.45,20.89,1237.22,814.72,422.5,Normal
4015,PED-104014,20230528,7,4,2,1,3,1509.9,4529.7,163.25,94.11,4272.34,2994.86,1277.48,Normal
4016,PED-104015,20230528,7,9,99,1,2,1356.17,2712.34,164.74,75.34,2472.25,2049.45,422.81,Normal
4017,PED-104016,20230528,11,10,134,2,1,629.55,629.55,22.51,5.11,601.92,395.62,206.31,Normal
4018,PED-104017,20230528,5,7,16,2,1,1836.95,1836.95,64.83,49.56,1722.56,1261.7,460.86,Normal
4019,PED-104018,20230528,9,10,68,1,5,445.29,2226.43,103.47,47.85,2075.12,1214.08,861.04,Normal
4020,PED-104019,20230528,3,4,91,1,1,944.06,944.06,28.78,13.75,901.53,606.03,295.51,Normal
4021,PED-104020,20230528,9,9,132,3,1,411.79,411.79,34.34,5.64,371.81,239.13,132.67,Normal
4022,PED-104021,20230528,6,6,119,1,3,2581.59,7744.78,513.42,40.25,7191.11,5619.06,1572.05,Normal
4023,PED-104022,20230528,10,8,73,2,5,358.14,1790.7,77.12,37.37,1676.22,982.12,694.1,Normal
4024,PED-104023,20230528,13,10,146,2,13,29.28,380.64,16.68,2.67,361.29,165.12,196.17,Normal
4025,PED-104024,20230528,12,8,141,1,4,1055.69,4222.78,341.67,7.36,3873.75,2473.54,1400.21,Normal
4026,PED-104025,20230528,12,8,97,1,1,1039.15,1039.15,33.59,19.26,986.3,622.87,363.44,Normal
4027,PED-104026,20230528,5,8,5,2,3,1823.57,5470.72,180.81,57.78,5232.13,3819.33,1412.79,Normal
4028,PED-104027,20230528,5,9,95,1,3,1770.27,5310.81,216.93,84.62,5009.26,3839.04,1170.22,Normal
4029,PED-104028,20230528,14,2,82,1,11,7.7,84.73,8.38,2.15,74.2,33.91,40.29,Normal
4030,PED-104029,20230528,14,7,157,1,7,8.35,58.48,4.65,1.21,52.61,21.95,30.67,Normal
4031,PED-104030,20230528,14,3,138,1,7,8.44,59.07,5.83,0.74,52.49,21.91,30.58,Normal
4032,PED-104031,20230528,14,10,134,2,14,8.45,118.27,07.02,3.21,108.03,43.2,64.83,Normal
4033,PED-104032,20230528,7,1,116,2,1,1455.13,1455.13,75.07,28.61,1351.44,984.08,367.37,Normal
4034,PED-104033,20230528,6,1,98,2,3,2592.32,7776.96,438.22,77.86,7260.88,5656.05,1604.84,Normal
4035,PED-104034,20230528,14,7,61,2,10,8.51,85.07,4.95,2.55,77.58,30.29,47.29,Normal
4036,PED-104035,20230528,13,3,15,1,12,28.84,346.11,20.86,10.18,315.06,147.69,167.37,Normal
4037,PED-104036,20230528,10,9,6,1,1,359.67,359.67,30.92,0.98,327.77,193.93,133.84,Normal
4038,PED-104037,20230528,5,1,67,1,1,1898.37,1898.37,111.15,44.16,1743.06,1238.96,504.1,Normal
4039,PED-104038,20230528,13,7,75,1,3,27.49,82.47,5.82,2.15,74.5,36.71,37.8,Normal
4040,PED-104039,20230529,13,9,9,1,17,27.0,458.92,24.43,0.94,433.55,215.47,218.08,Normal
4041,PED-104040,20230529,1,4,4,1,1,4042.1,4042.1,323.74,19.9,3698.46,2987.5,710.96,Normal
4042,PED-104041,20230529,11,7,41,1,3,684.68,2054.03,167.41,32.75,1853.87,1212.04,641.83,Normal
4043,PED-104042,20230529,3,9,33,2,1,954.56,954.56,21.77,27.19,905.6,596.87,308.73,Normal
4044,PED-104043,20230529,16,5,58,1,1,422.5,422.5,23.67,06.01,392.83,252.37,140.46,Normal
4045,PED-104044,20230529,14,5,117,2,15,7.8,116.95,6.68,2.45,107.82,46.3,61.52,Normal
4046,PED-104045,20230529,10,6,120,2,5,339.11,1695.56,25.74,43.11,1626.7,972.43,654.28,Normal
4047,PED-104046,20230529,7,4,97,2,2,1490.96,2981.91,78.47,58.25,2845.2,1986.52,858.68,Normal
4048,PED-104047,20230529,12,3,86,3,3,1021.83,3065.48,360.23,81.02,2624.23,1890.53,733.7,Normal
4049,PED-104048,20230529,13,8,92,1,11,29.04,319.49,18.15,8.33,293.01,134.93,158.08,Normal
4050,PED-104049,20230529,10,3,86,2,2,349.19,698.39,17.62,10.94,669.83,388.96,280.87,Normal
4051,PED-104050,20230529,4,5,123,1,2,1316.98,2633.97,169.06,11.15,2453.76,1865.86,587.9,Normal
4052,PED-104051,20230529,7,8,100,2,3,1354.41,4063.22,141.1,96.88,3825.24,3064.34,760.9,Normal
4053,PED-104052,20230529,5,4,43,1,2,1765.37,3530.74,299.42,8.42,3222.9,2543.84,679.06,Normal
4054,PED-104053,20230529,4,4,84,1,1,1372.72,1372.72,107.9,1.55,1263.27,934.71,328.56,Normal
4055,PED-104054,20230529,14,3,103,2,14,7.66,107.21,4.8,1.42,100.99,42.39,58.6,Normal
4056,PED-104055,20230529,10,5,130,1,4,372.03,1488.12,77.36,37.99,1372.77,788.6,584.17,Normal
4057,PED-104056,20230529,14,4,91,1,11,7.63,83.92,5.69,1.25,76.98,33.84,43.13,Normal
4058,PED-104057,20230529,4,7,28,2,4,1394.79,5579.17,231.05,132.79,5215.33,3709.59,1505.74,Normal
4059,PED-104058,20230529,14,10,158,2,14,7.69,107.7,4.87,1.62,101.21,43.45,57.77,Normal
4060,PED-104059,20230529,13,3,133,1,8,28.89,231.11,12.2,5.65,213.26,99.99,113.28,Normal
4061,PED-104060,20230529,14,6,70,1,11,8.54,93.89,7.94,0.25,85.7,33.33,52.36,Normal
4062,PED-104061,20230529,14,8,73,3,7,7.66,53.59,06.09,0.86,46.64,21.38,25.26,Normal
4063,PED-104062,20230529,13,1,80,1,13,28.49,370.37,18.45,4.6,347.32,163.18,184.15,Normal
4064,PED-104063,20230530,5,10,88,2,1,1739.31,1739.31,103.14,18.19,1617.98,1300.66,317.32,Normal
4065,PED-104064,20230530,14,5,2,1,7,7.84,54.88,2.58,0.21,52.09,21.98,30.11,Normal
4066,PED-104065,20230530,13,8,11,2,15,28.99,434.81,19.37,4.78,410.66,190.03,220.64,Normal
4067,PED-104066,20230530,12,10,24,3,4,1056.28,4225.13,421.09,122.09,3681.94,2565.55,1116.4,Normal
4068,PED-104067,20230530,5,7,155,1,2,1675.09,3350.18,182.69,27.68,3139.81,2620.45,519.36,Normal
4069,PED-104068,20230530,13,9,90,2,14,27.02,378.26,8.87,4.85,364.54,175.08,189.46,Normal
4070,PED-104069,20230530,11,6,114,3,4,699.25,2797.01,201.46,14.63,2580.92,1652.94,927.98,Normal
4071,PED-104070,20230530,2,1,61,2,1,4877.33,4877.33,201.17,132.58,4543.58,3809.86,733.71,Normal
4072,PED-104071,20230530,14,1,34,1,3,7.65,22.94,1.49,0.3,21.15,09.06,12.1,Normal
4073,PED-104072,20230530,14,8,126,1,4,8.49,33.95,02.04,0.85,31.06,12.53,18.53,Normal
4074,PED-104073,20230530,13,9,128,2,3,26.14,78.42,3.86,1.86,72.7,36.71,36.0,Normal
4075,PED-104074,20230530,5,7,56,2,3,1813.67,5441.0,183.51,99.25,5158.24,3721.44,1436.81,Normal
4076,PED-104075,20230530,4,1,66,1,2,1351.57,2703.15,108.31,30.27,2564.57,1824.66,739.91,Normal
4077,PED-104076,20230530,5,10,158,2,3,1753.97,5261.91,83.47,64.29,5114.15,3768.96,1345.19,Normal
4078,PED-104077,20230530,5,8,81,1,3,1923.31,5769.94,332.33,166.29,5271.32,3906.1,1365.22,Normal
4079,PED-104078,20230530,3,2,89,2,2,955.19,1910.37,26.03,46.91,1837.42,1165.17,672.26,Normal
4080,PED-104079,20230530,9,10,113,1,2,398.18,796.35,68.79,21.56,706.01,498.54,207.47,Normal
4081,PED-104080,20230530,11,9,9,1,1,677.72,677.72,43.32,0.77,633.62,418.59,215.03,Normal
4082,PED-104081,20230530,16,5,49,3,2,415.01,830.02,49.24,10.04,770.74,504.64,266.1,Normal
